Store,Item,Item Code,Time,Value,RDPI,Year,Month,WeekOfMonth,WeekOfYear,IsUsNewYearsDay,IsUsLaborDay,IsBlackFriday,IsChristmasDay,FreqCos1,FreqSin1,FreqCos2,FreqSin2,FreqCos3,FreqSin3,FreqCos4,FreqSin4,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10
1,8,OQSS2193,12/2/2017 9:00:04 AM,5.805134969,11416,2017,12,1,48,FALSE,FALSE,FALSE,FALSE,0.885456026,-0.464723172,0.568064747,-0.822983866,-0.992708874,-0.992708874,-0.935016243,-0.935016243,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516,5.891644212,5.780743516,6.035481433,5.929589143,6.001414878
1,8,OQSS2193,12/9/2017 9:00:04 AM,5.913503006,11416,2017,12,2,49,FALSE,FALSE,FALSE,FALSE,0.935016243,-0.354604887,0.748510748,-0.663122658,-0.885456026,-0.885456026,-0.992708874,-0.992708874,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516,5.891644212,5.780743516,6.035481433,5.929589143
1,8,OQSS2193,12/16/2017 9:00:04 AM,5.834810737,11416,2017,12,3,50,FALSE,FALSE,FALSE,FALSE,0.970941817,-0.239315664,0.885456026,-0.464723172,-0.663122658,-0.663122658,-0.822983866,-0.822983866,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516,5.891644212,5.780743516,6.035481433
1,8,OQSS2193,12/23/2017 9:00:04 AM,5.869296913,11416,2017,12,4,51,FALSE,FALSE,FALSE,TRUE,0.992708874,-0.12053668,0.970941817,-0.239315664,-0.354604887,-0.354604887,-0.464723172,-0.464723172,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516,5.891644212,5.780743516
1,8,OQSS2193,12/30/2017 9:00:04 AM,6.001414878,11500.3,2017,12,5,52,TRUE,FALSE,FALSE,FALSE,1,6.43E-16,1,1.29E-15,-7.35E-16,-7.35E-16,2.57E-15,2.57E-15,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516,5.891644212
1,8,OQSS2193,1/6/2018 9:00:04 AM,6.049733455,11500.3,2018,1,1,1,FALSE,FALSE,FALSE,FALSE,0.992708874,0.12053668,0.970941817,0.239315664,0.354604887,0.354604887,0.464723172,0.464723172,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731,5.780743516
1,8,OQSS2193,1/13/2018 9:00:04 AM,6.169610732,11500.3,2018,1,2,2,FALSE,FALSE,FALSE,FALSE,0.970941817,0.239315664,0.885456026,0.464723172,0.663122658,0.663122658,0.822983866,0.822983866,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711,5.874930731
1,8,OQSS2193,1/20/2018 9:00:04 AM,6.249975242,11500.3,2018,1,3,3,FALSE,FALSE,FALSE,FALSE,0.935016243,0.354604887,0.748510748,0.663122658,0.885456026,0.885456026,0.992708874,0.992708874,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986,6.040254711
1,8,OQSS2193,1/27/2018 9:00:04 AM,6.104793232,11562.5,2018,1,4,4,FALSE,FALSE,FALSE,FALSE,0.885456026,0.464723172,0.568064747,0.822983866,0.992708874,0.992708874,0.935016243,0.935016243,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802,5.880532986
1,8,OQSS2193,2/3/2018 9:00:04 AM,6.442540166,11562.5,2018,2,1,5,FALSE,FALSE,FALSE,FALSE,0.822983866,0.568064747,0.354604887,0.935016243,0.970941817,0.970941817,0.663122658,0.663122658,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969,5.676753802
1,8,OQSS2193,2/10/2018 9:00:04 AM,6.376726948,11562.5,2018,2,2,6,FALSE,FALSE,FALSE,FALSE,0.748510748,0.663122658,0.12053668,0.992708874,0.822983866,0.822983866,0.239315664,0.239315664,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006,5.805134969
1,8,OQSS2193,2/17/2018 9:00:04 AM,6.396929655,11562.5,2018,2,3,7,FALSE,FALSE,FALSE,FALSE,0.663122658,0.748510748,-0.12053668,0.992708874,0.568064747,0.568064747,-0.239315664,-0.239315664,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737,5.913503006
1,8,OQSS2193,2/24/2018 9:00:04 AM,6.230481448,11586.8,2018,2,4,8,FALSE,FALSE,FALSE,FALSE,0.568064747,0.822983866,-0.354604887,0.935016243,0.239315664,0.239315664,-0.663122658,-0.663122658,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913,5.834810737
1,8,OQSS2193,3/3/2018 9:00:04 AM,6.380122537,11586.8,2018,3,1,9,FALSE,FALSE,FALSE,FALSE,0.464723172,0.885456026,-0.568064747,0.822983866,-0.12053668,-0.12053668,-0.935016243,-0.935016243,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878,5.869296913
1,8,OQSS2193,3/10/2018 9:00:04 AM,6.324358962,11586.8,2018,3,2,10,FALSE,FALSE,FALSE,FALSE,0.354604887,0.935016243,-0.748510748,0.663122658,-0.464723172,-0.464723172,-0.992708874,-0.992708874,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455,6.001414878
1,8,OQSS2193,3/17/2018 9:00:04 AM,6.246106765,11586.8,2018,3,3,11,FALSE,FALSE,FALSE,FALSE,0.239315664,0.970941817,-0.885456026,0.464723172,-0.748510748,-0.748510748,-0.822983866,-0.822983866,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732,6.049733455
1,8,OQSS2193,3/24/2018 9:00:04 AM,6.324358962,11586.8,2018,3,4,12,FALSE,FALSE,FALSE,FALSE,0.12053668,0.992708874,-0.970941817,0.239315664,-0.935016243,-0.935016243,-0.464723172,-0.464723172,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242,6.169610732
1,8,OQSS2193,3/31/2018 9:00:04 AM,6.109247583,11609.4,2018,3,5,13,FALSE,FALSE,FALSE,FALSE,-1.61E-16,1,-1,-3.22E-16,-1,-1,6.43E-16,6.43E-16,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232,6.249975242
1,8,OQSS2193,4/7/2018 9:00:04 AM,6.226536669,11609.4,2018,4,1,14,FALSE,FALSE,FALSE,FALSE,-0.12053668,0.992708874,-0.970941817,-0.239315664,-0.935016243,-0.935016243,0.464723172,0.464723172,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166,6.104793232
1,8,OQSS2193,4/14/2018 9:00:04 AM,6.302618976,11609.4,2018,4,2,15,FALSE,FALSE,FALSE,FALSE,-0.239315664,0.970941817,-0.885456026,-0.464723172,-0.748510748,-0.748510748,0.822983866,0.822983866,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948,6.442540166
1,8,OQSS2193,4/21/2018 9:00:04 AM,6.190315406,11609.4,2018,4,3,16,FALSE,FALSE,FALSE,FALSE,-0.354604887,0.935016243,-0.748510748,-0.663122658,-0.464723172,-0.464723172,0.992708874,0.992708874,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655,6.376726948
1,8,OQSS2193,4/28/2018 9:00:04 AM,6.045005314,11611.6,2018,4,4,17,FALSE,FALSE,FALSE,FALSE,-0.464723172,0.885456026,-0.568064747,-0.822983866,-0.12053668,-0.12053668,0.935016243,0.935016243,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448,6.396929655
1,8,OQSS2193,5/5/2018 9:00:04 AM,6.049733455,11611.6,2018,5,1,18,FALSE,FALSE,FALSE,FALSE,-0.568064747,0.822983866,-0.354604887,-0.935016243,0.239315664,0.239315664,0.663122658,0.663122658,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537,6.230481448
1,8,OQSS2193,5/12/2018 9:00:04 AM,6.091309882,11611.6,2018,5,2,19,FALSE,FALSE,FALSE,FALSE,-0.663122658,0.748510748,-0.12053668,-0.992708874,0.568064747,0.568064747,0.239315664,0.239315664,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962,6.380122537
1,8,OQSS2193,5/19/2018 9:00:04 AM,6.169610732,11611.6,2018,5,3,20,FALSE,FALSE,FALSE,FALSE,-0.748510748,0.663122658,0.12053668,-0.992708874,0.822983866,0.822983866,-0.239315664,-0.239315664,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765,6.324358962
1,8,OQSS2193,5/26/2018 9:00:04 AM,5.986452005,11627.6,2018,5,4,21,FALSE,FALSE,FALSE,FALSE,-0.822983866,0.568064747,0.354604887,-0.935016243,0.970941817,0.970941817,-0.663122658,-0.663122658,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962,6.246106765
1,8,OQSS2193,6/2/2018 9:00:04 AM,5.966146739,11627.6,2018,6,1,22,FALSE,FALSE,FALSE,FALSE,-0.885456026,0.464723172,0.568064747,-0.822983866,0.992708874,0.992708874,-0.935016243,-0.935016243,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583,6.324358962
1,8,OQSS2193,6/9/2018 9:00:04 AM,6.210600077,11627.6,2018,6,2,23,FALSE,FALSE,FALSE,FALSE,-0.935016243,0.354604887,0.748510748,-0.663122658,0.885456026,0.885456026,-0.992708874,-0.992708874,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669,6.109247583
1,8,OQSS2193,6/16/2018 9:00:04 AM,6.12249281,11627.6,2018,6,3,24,FALSE,FALSE,FALSE,FALSE,-0.970941817,0.239315664,0.885456026,-0.464723172,0.663122658,0.663122658,-0.822983866,-0.822983866,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976,6.226536669
1,8,OQSS2193,6/23/2018 9:00:04 AM,6.186208624,11627.6,2018,6,4,25,FALSE,FALSE,FALSE,FALSE,-0.992708874,0.12053668,0.970941817,-0.239315664,0.354604887,0.354604887,-0.464723172,-0.464723172,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406,6.302618976
1,8,OQSS2193,6/30/2018 9:00:04 AM,6.210600077,11597.1,2018,6,5,26,FALSE,FALSE,FALSE,FALSE,-1,-3.22E-16,1,6.43E-16,3.67E-16,3.67E-16,1.29E-15,1.29E-15,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314,6.190315406
1,8,OQSS2193,7/7/2018 9:00:04 AM,6.198478716,11597.1,2018,7,1,27,FALSE,FALSE,FALSE,FALSE,-0.992708874,-0.12053668,0.970941817,0.239315664,-0.354604887,-0.354604887,0.464723172,0.464723172,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455,6.045005314
1,8,OQSS2193,7/14/2018 9:00:04 AM,6.139884552,11597.1,2018,7,2,28,FALSE,FALSE,FALSE,FALSE,-0.970941817,-0.239315664,0.885456026,0.464723172,-0.663122658,-0.663122658,0.822983866,0.822983866,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882,6.049733455
1,8,OQSS2193,7/21/2018 9:00:04 AM,6.063785209,11597.1,2018,7,3,29,FALSE,FALSE,FALSE,FALSE,-0.935016243,-0.354604887,0.748510748,0.663122658,-0.885456026,-0.885456026,0.992708874,0.992708874,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732,6.091309882
1,8,OQSS2193,7/28/2018 9:00:04 AM,6.194405391,11576.6,2018,7,4,30,FALSE,FALSE,FALSE,FALSE,-0.885456026,-0.464723172,0.568064747,0.822983866,-0.992708874,-0.992708874,0.935016243,0.935016243,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005,6.169610732
1,8,OQSS2193,8/4/2018 9:00:04 AM,6.253828812,11576.6,2018,8,1,31,FALSE,FALSE,FALSE,FALSE,-0.822983866,-0.568064747,0.354604887,0.935016243,-0.970941817,-0.970941817,0.663122658,0.663122658,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739,5.986452005
1,8,OQSS2193,8/11/2018 9:00:04 AM,6.324358962,11576.6,2018,8,2,32,FALSE,FALSE,FALSE,FALSE,-0.748510748,-0.663122658,0.12053668,0.992708874,-0.822983866,-0.822983866,0.239315664,0.239315664,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077,5.966146739
1,8,OQSS2193,8/18/2018 9:00:04 AM,6.324358962,11576.6,2018,8,3,33,FALSE,FALSE,FALSE,FALSE,-0.663122658,-0.748510748,-0.12053668,0.992708874,-0.568064747,-0.568064747,-0.239315664,-0.239315664,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281,6.210600077
1,8,OQSS2193,8/25/2018 9:00:04 AM,6.249975242,11638.5,2018,8,4,34,FALSE,FALSE,FALSE,FALSE,-0.568064747,-0.822983866,-0.354604887,0.935016243,-0.239315664,-0.239315664,-0.663122658,-0.663122658,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624,6.12249281
1,8,OQSS2193,9/1/2018 9:00:04 AM,6.210600077,11638.5,2018,9,1,35,FALSE,TRUE,FALSE,FALSE,-0.464723172,-0.885456026,-0.568064747,0.822983866,0.12053668,0.12053668,-0.935016243,-0.935016243,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077,6.186208624
1,8,OQSS2193,9/8/2018 9:00:04 AM,6.525029658,11638.5,2018,9,2,36,FALSE,FALSE,FALSE,FALSE,-0.354604887,-0.935016243,-0.748510748,0.663122658,0.464723172,0.464723172,-0.992708874,-0.992708874,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716,6.210600077
1,8,OQSS2193,9/15/2018 9:00:04 AM,6.556778356,11638.5,2018,9,3,37,FALSE,FALSE,FALSE,FALSE,-0.239315664,-0.970941817,-0.885456026,0.464723172,0.748510748,0.748510748,-0.822983866,-0.822983866,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552,6.198478716
1,8,OQSS2193,9/22/2018 9:00:04 AM,6.345636361,11638.5,2018,9,4,38,FALSE,FALSE,FALSE,FALSE,-0.12053668,-0.992708874,-0.970941817,0.239315664,0.935016243,0.935016243,-0.464723172,-0.464723172,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209,6.139884552
1,8,OQSS2193,9/29/2018 9:00:04 AM,6.261491684,11709.1,2018,9,5,39,FALSE,FALSE,FALSE,FALSE,-1.84E-16,-1,-1,3.67E-16,1,1,-7.35E-16,-7.35E-16,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391,6.063785209
1,8,OQSS2193,10/6/2018 9:00:04 AM,6.313548046,11709.1,2018,10,1,40,FALSE,FALSE,FALSE,FALSE,0.12053668,-0.992708874,-0.970941817,-0.239315664,0.935016243,0.935016243,0.464723172,0.464723172,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812,6.194405391
1,8,OQSS2193,10/13/2018 9:00:04 AM,6.473890696,11709.1,2018,10,2,41,FALSE,FALSE,FALSE,FALSE,0.239315664,-0.970941817,-0.885456026,-0.464723172,0.748510748,0.748510748,0.822983866,0.822983866,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962,6.253828812
1,8,OQSS2193,10/20/2018 9:00:04 AM,6.510258341,11709.1,2018,10,3,42,FALSE,FALSE,FALSE,FALSE,0.354604887,-0.935016243,-0.748510748,-0.663122658,0.464723172,0.464723172,0.992708874,0.992708874,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962,6.324358962
1,8,OQSS2193,10/27/2018 9:00:04 AM,6.476972363,11877.2,2018,10,4,43,FALSE,FALSE,FALSE,FALSE,0.464723172,-0.885456026,-0.568064747,-0.822983866,0.12053668,0.12053668,0.935016243,0.935016243,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242,6.324358962
1,8,OQSS2193,11/3/2018 9:00:04 AM,6.400257445,11877.2,2018,11,1,44,FALSE,FALSE,FALSE,FALSE,0.568064747,-0.822983866,-0.354604887,-0.935016243,-0.239315664,-0.239315664,0.663122658,0.663122658,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077,6.249975242
1,8,OQSS2193,11/10/2018 9:00:04 AM,6.349138991,11877.2,2018,11,2,45,FALSE,FALSE,FALSE,FALSE,0.663122658,-0.748510748,-0.12053668,-0.992708874,-0.568064747,-0.568064747,0.239315664,0.239315664,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658,6.210600077
1,8,OQSS2193,11/17/2018 9:00:04 AM,6.548219103,11877.2,2018,11,3,46,FALSE,FALSE,TRUE,FALSE,0.748510748,-0.663122658,0.12053668,-0.992708874,-0.822983866,-0.822983866,-0.239315664,-0.239315664,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356,6.525029658
1,8,OQSS2193,11/24/2018 9:00:04 AM,6.548219103,12214.1,2018,11,4,47,FALSE,FALSE,FALSE,FALSE,0.822983866,-0.568064747,0.354604887,-0.935016243,-0.970941817,-0.970941817,-0.663122658,-0.663122658,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361,6.556778356
1,8,OQSS2193,12/1/2018 9:00:04 AM,6.679599186,12214.1,2018,12,1,48,FALSE,FALSE,FALSE,FALSE,0.885456026,-0.464723172,0.568064747,-0.822983866,-0.992708874,-0.992708874,-0.935016243,-0.935016243,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684,6.345636361
1,8,OQSS2193,12/8/2018 9:00:04 AM,6.811244379,12214.1,2018,12,2,49,FALSE,FALSE,FALSE,FALSE,0.935016243,-0.354604887,0.748510748,-0.663122658,-0.885456026,-0.885456026,-0.992708874,-0.992708874,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046,6.261491684
1,8,OQSS2193,12/15/2018 9:00:04 AM,6.881411304,12214.1,2018,12,3,50,FALSE,FALSE,FALSE,FALSE,0.970941817,-0.239315664,0.885456026,-0.464723172,-0.663122658,-0.663122658,-0.822983866,-0.822983866,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696,6.313548046
1,8,OQSS2193,12/22/2018 9:00:04 AM,6.862757913,12214.1,2018,12,4,51,FALSE,FALSE,FALSE,TRUE,0.992708874,-0.12053668,0.970941817,-0.239315664,-0.354604887,-0.354604887,-0.464723172,-0.464723172,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341,6.473890696
1,8,OQSS2193,12/29/2018 9:00:04 AM,6.635946556,11487.6,2018,12,5,52,TRUE,FALSE,FALSE,FALSE,1,6.43E-16,1,1.29E-15,-7.35E-16,-7.35E-16,2.57E-15,2.57E-15,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363,6.510258341
1,8,OQSS2193,1/5/2019 9:00:04 AM,6.410174882,11487.6,2019,1,1,1,FALSE,FALSE,FALSE,FALSE,0.992708874,0.12053668,0.970941817,0.239315664,0.354604887,0.354604887,0.464723172,0.464723172,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445,6.476972363
1,8,OQSS2193,1/12/2019 9:00:04 AM,6.194405391,11487.6,2019,1,2,2,FALSE,FALSE,FALSE,FALSE,0.970941817,0.239315664,0.885456026,0.464723172,0.663122658,0.663122658,0.822983866,0.822983866,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991,6.400257445
1,8,OQSS2193,1/19/2019 9:00:04 AM,6.190315406,11487.6,2019,1,3,3,FALSE,FALSE,FALSE,FALSE,0.935016243,0.354604887,0.748510748,0.663122658,0.885456026,0.885456026,0.992708874,0.992708874,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103,6.349138991
1,8,OQSS2193,1/26/2019 9:00:04 AM,6.126869184,11543.5,2019,1,4,4,FALSE,FALSE,FALSE,FALSE,0.885456026,0.464723172,0.568064747,0.822983866,0.992708874,0.992708874,0.935016243,0.935016243,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103,6.548219103
1,8,OQSS2193,2/2/2019 9:00:04 AM,6.429719478,11543.5,2019,2,1,5,FALSE,FALSE,FALSE,FALSE,0.822983866,0.568064747,0.354604887,0.935016243,0.970941817,0.970941817,0.663122658,0.663122658,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186,6.548219103
1,8,OQSS2193,2/9/2019 9:00:04 AM,6.452048954,11543.5,2019,2,2,6,FALSE,FALSE,FALSE,FALSE,0.748510748,0.663122658,0.12053668,0.992708874,0.822983866,0.822983866,0.239315664,0.239315664,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379,6.679599186
1,8,OQSS2193,2/16/2019 9:00:04 AM,6.674561392,11543.5,2019,2,3,7,FALSE,FALSE,FALSE,FALSE,0.663122658,0.748510748,-0.12053668,0.992708874,0.568064747,0.568064747,-0.239315664,-0.239315664,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304,6.811244379
1,8,OQSS2193,2/23/2019 9:00:04 AM,6.828712072,11584.7,2019,2,4,8,FALSE,FALSE,FALSE,FALSE,0.568064747,0.822983866,-0.354604887,0.935016243,0.239315664,0.239315664,-0.663122658,-0.663122658,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913,6.881411304
1,8,OQSS2193,3/2/2019 9:00:04 AM,6.782192056,11584.7,2019,3,1,9,FALSE,FALSE,FALSE,FALSE,0.464723172,0.885456026,-0.568064747,0.822983866,-0.12053668,-0.12053668,-0.935016243,-0.935016243,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556,6.862757913
1,8,OQSS2193,3/9/2019 9:00:04 AM,6.666956792,11584.7,2019,3,2,10,FALSE,FALSE,FALSE,FALSE,0.354604887,0.935016243,-0.748510748,0.663122658,-0.464723172,-0.464723172,-0.992708874,-0.992708874,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882,6.635946556
1,8,OQSS2193,3/16/2019 9:00:04 AM,6.601230119,11584.7,2019,3,3,11,FALSE,FALSE,FALSE,FALSE,0.239315664,0.970941817,-0.885456026,0.464723172,-0.748510748,-0.748510748,-0.822983866,-0.822983866,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391,6.410174882
1,8,OQSS2193,3/23/2019 9:00:04 AM,6.522092798,11584.7,2019,3,4,12,FALSE,FALSE,FALSE,FALSE,0.12053668,0.992708874,-0.970941817,0.239315664,-0.935016243,-0.935016243,-0.464723172,-0.464723172,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406,6.194405391
1,8,OQSS2193,3/30/2019 9:00:04 AM,6.689599269,11612.5,2019,3,5,13,FALSE,FALSE,FALSE,FALSE,-1.61E-16,1,-1,-3.22E-16,-1,-1,6.43E-16,6.43E-16,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184,6.190315406
1,8,OQSS2193,4/6/2019 9:00:04 AM,6.873163834,11612.5,2019,4,1,14,FALSE,FALSE,FALSE,FALSE,-0.12053668,0.992708874,-0.970941817,-0.239315664,-0.935016243,-0.935016243,0.464723172,0.464723172,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478,6.126869184
1,8,OQSS2193,4/13/2019 9:00:04 AM,6.817830571,11612.5,2019,4,2,15,FALSE,FALSE,FALSE,FALSE,-0.239315664,0.970941817,-0.885456026,-0.464723172,-0.748510748,-0.748510748,0.822983866,0.822983866,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954,6.429719478
1,8,OQSS2193,4/20/2019 9:00:04 AM,6.723832441,11612.5,2019,4,3,16,FALSE,FALSE,FALSE,FALSE,-0.354604887,0.935016243,-0.748510748,-0.663122658,-0.464723172,-0.464723172,0.992708874,0.992708874,6.817830571,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392,6.452048954
1,8,OQSS2193,4/27/2019 9:00:04 AM,6.64898455,11653.5,2019,4,4,17,FALSE,FALSE,FALSE,FALSE,-0.464723172,0.885456026,-0.568064747,-0.822983866,-0.12053668,-0.12053668,0.935016243,0.935016243,6.723832441,6.817830571,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072,6.674561392
1,8,OQSS2193,5/4/2019 9:00:04 AM,6.455198563,11653.5,2019,5,1,18,FALSE,FALSE,FALSE,FALSE,-0.568064747,0.822983866,-0.354604887,-0.935016243,0.239315664,0.239315664,0.663122658,0.663122658,6.64898455,6.723832441,6.817830571,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056,6.828712072
1,8,OQSS2193,5/11/2019 9:00:04 AM,6.672032945,11653.5,2019,5,2,19,FALSE,FALSE,FALSE,FALSE,-0.663122658,0.748510748,-0.12053668,-0.992708874,0.568064747,0.568064747,0.239315664,0.239315664,6.455198563,6.64898455,6.723832441,6.817830571,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792,6.782192056
1,8,OQSS2193,5/18/2019 9:00:04 AM,6.317164687,11653.5,2019,5,3,20,FALSE,FALSE,FALSE,FALSE,-0.748510748,0.663122658,0.12053668,-0.992708874,0.822983866,0.822983866,-0.239315664,-0.239315664,6.672032945,6.455198563,6.64898455,6.723832441,6.817830571,6.873163834,6.689599269,6.522092798,6.601230119,6.666956792
